,user,country,rating
1500,20599,7,3
1501,55253,201,3
1502,14178,153,2
1503,34628,77,3
1504,1354,178,5
1505,51265,41,2
1506,35595,202,3
1507,665,125,3
1508,76440,100,4
1509,58354,135,3
1510,25036,42,4
1511,17196,45,2
1512,31531,203,4
1513,31184,110,4
1514,79373,122,2
1515,77979,35,4
1516,21018,212,3
1517,19470,134,2
1518,47226,65,3
1519,1938,158,4
1520,56140,209,3
1521,52706,52,4
1522,36054,114,2
1523,66719,141,2
1524,48857,104,4
1525,46017,62,3
1526,53502,109,2
1527,7920,209,3
1528,33972,86,4
1529,68985,34,4
1530,22365,117,3
1531,43444,113,1
1532,34320,199,2
1533,64816,190,3
1534,80192,212,3
1535,59617,146,4
1536,8057,84,2
1537,12701,162,3
1538,15460,146,3
1539,10396,53,2
1540,69292,108,3
1541,48119,86,4
1542,17994,30,3
1543,2961,116,3
1544,21340,3,3
1545,50561,94,3
1546,57951,94,2
1547,56851,123,3
1548,64944,109,4
1549,55872,174,3
1550,51379,48,2
1551,24538,108,4
1552,34655,3,3
1553,38442,35,2
1554,46437,156,4
1555,9002,108,2
1556,40347,147,2
1557,42439,19,3
1558,51346,131,2
1559,12636,140,3
1560,64945,185,4
1561,75697,8,2
1562,77676,126,3
1563,47979,191,4
1564,64750,22,2
1565,9681,39,4
1566,71470,175,2
1567,74140,97,4
1568,32636,16,4
1569,26943,171,4
1570,34323,24,4
1571,71310,3,2
1572,39063,87,3
1573,64509,118,2
1574,24938,73,3
1575,45915,3,2
1576,33077,50,5
1577,3307,132,3
1578,7279,34,4
1579,27721,218,2
1580,47185,189,3
1581,41140,126,2
1582,57407,220,3
1583,19045,156,4
1584,53488,132,4
1585,33587,59,4
1586,51397,33,2
1587,56525,185,3
1588,30467,166,3
1589,62419,131,3
1590,3594,48,2
1591,2071,59,4
1592,76704,221,3
1593,67299,59,2
1594,54229,109,4
1595,68518,117,4
1596,82721,12,4
1597,81586,89,2
1598,17102,23,2
1599,24699,175,3
1600,8798,82,3
1601,61767,186,5
1602,17252,13,4
1603,14952,190,4
1604,27059,194,3
1605,46784,40,4
1606,75048,116,2
1607,40248,160,3
1608,44821,198,1
1609,919,192,4
1610,55181,192,3
1611,35675,3,2
1612,64030,119,3
1613,21955,15,2
1614,43792,153,4
1615,79522,205,2
1616,68299,6,1
1617,23942,164,2
1618,76432,55,4
1619,19975,31,4
1620,13346,146,3
1621,56071,95,3
1622,11162,112,3
1623,33754,193,4
1624,76876,201,3
1625,44659,79,4
1626,16953,131,4
1627,70932,166,2
1628,38682,143,3
1629,52821,15,2
1630,32753,141,4
1631,5712,200,2
1632,70122,39,3
1633,37968,117,3
1634,14158,155,3
1635,7576,85,2
1636,54341,50,5
1637,20779,27,3
1638,27138,49,5
1639,58924,154,5
1640,6429,147,2
1641,9060,78,3
1642,29007,54,2
1643,66232,69,3
1644,42337,180,3
1645,6999,90,4
1646,52792,115,4
1647,15751,53,2
1648,52576,47,5
1649,65555,178,5
1650,68557,93,2
1651,27048,215,4
1652,13863,81,2
1653,79406,86,5
1654,46495,14,3
1655,35389,217,3
1656,9035,140,3
1657,22414,52,4
1658,15811,24,4
1659,43493,51,3
1660,48736,54,3
1661,82669,199,4
1662,66432,156,5
1663,21788,51,3
1664,55804,201,3
1665,48348,23,2
1666,15325,200,2
1667,2884,72,5
1668,63096,63,2
1669,52592,133,3
1670,8375,69,1
1671,76222,102,4
1672,65621,65,2
1673,5939,177,2
1674,72309,79,5
1675,13846,213,3
1676,6482,144,4
1677,36918,205,3
1678,43883,60,2
1679,76326,139,2
1680,77717,136,2
1681,46149,124,3
1682,76763,37,4
1683,50137,99,4
1684,47878,176,2
1685,15895,29,2
1686,33453,117,4
1687,68314,26,3
1688,23261,97,4
1689,21347,146,2
1690,46124,165,2
1691,25966,173,3
1692,76338,135,3
1693,66261,25,2
1694,75024,105,4
1695,62446,74,5
1696,48026,133,3
1697,25496,118,3
1698,22354,191,3
1699,18859,187,3
1700,38270,92,2
1701,3615,209,2
1702,80417,66,4
1703,38362,152,4
1704,4985,43,4
1705,15649,92,4
1706,79837,73,4
1707,6267,174,3
1708,35455,85,4
1709,15058,118,2
1710,23719,54,2
1711,70694,179,2
1712,65639,142,4
1713,54667,128,3
1714,38168,178,4
1715,69759,17,2
1716,36523,15,4
1717,51584,37,2
1718,33786,95,4
1719,52411,90,4
1720,36236,51,2
1721,54454,90,4
1722,48116,200,2
1723,4292,97,5
1724,36652,213,2
1725,59240,178,4
1726,79110,115,2
1727,7,116,3
1728,43382,21,2
1729,62175,123,1
1730,66910,11,2
1731,79813,213,2
1732,27223,183,5
1733,20395,65,2
1734,61834,172,2
1735,24743,3,2
1736,2054,133,4
1737,63060,18,2
1738,56096,156,3
1739,63221,133,3
1740,4631,192,3
1741,27339,161,3
1742,82657,57,3
1743,11764,36,2
1744,59175,60,2
1745,2477,11,4
1746,54348,189,2
1747,32630,153,3
1748,7533,73,2
1749,53002,219,2
1750,55847,26,2
1751,62970,20,4
1752,23314,70,3
1753,34678,209,2
1754,37524,92,4
1755,59736,29,4
1756,1456,80,3
1757,27386,155,3
1758,67572,201,2
1759,3320,150,4
1760,38986,45,3
1761,59708,129,3
1762,50278,70,2
1763,82707,186,5
1764,4181,72,4
1765,16731,214,5
1766,7999,52,4
1767,56855,169,2
1768,62409,64,4
1769,39054,86,3
1770,17702,93,1
1771,70009,204,3
1772,65407,163,4
1773,32079,186,3
1774,47673,131,4
1775,72277,111,2
1776,49044,61,1
1777,75922,145,5
1778,64903,156,5
1779,81687,95,4
1780,43093,128,4
1781,27512,16,3
1782,44571,126,2
1783,7838,3,2
1784,50733,93,2
1785,30533,121,4
1786,2602,77,4
1787,46451,135,4
1788,36234,204,4
1789,27255,101,4
1790,55307,89,3
1791,6054,144,4
1792,51406,76,4
1793,5846,114,1
1794,78945,111,3
1795,79374,149,4
1796,63595,103,3
1797,44935,78,2
1798,69698,175,3
1799,14146,56,4
1800,22434,170,2
1801,64550,180,2
1802,19221,4,4
1803,57380,211,4
1804,67926,28,3
1805,82061,138,1
1806,56444,31,4
1807,29852,191,2
1808,58596,157,2
1809,78307,4,3
1810,46965,98,3
1811,68175,151,3
1812,37462,182,5
1813,57837,136,2
1814,8861,125,3
1815,18336,174,3
1816,41149,81,4
1817,76854,129,2
1818,68083,154,5
1819,79,160,5
1820,47365,17,4
1821,71899,5,2
1822,901,139,1
1823,58808,101,2
1824,45834,97,5
1825,3084,39,2
1826,61828,19,3
1827,4558,16,3
1828,80745,85,2
1829,14565,155,3
1830,68054,191,4
1831,81470,135,4
1832,11879,150,4
1833,39561,110,2
1834,42324,73,3
1835,42797,174,2
1836,15451,158,4
1837,32917,121,3
1838,71616,199,3
1839,36435,85,2
1840,56967,124,3
1841,44386,59,2
1842,74061,110,2
1843,32105,36,4
1844,66211,193,3
1845,28631,128,3
1846,64999,2,3
1847,45642,78,2
1848,19580,130,3
1849,28273,40,3
1850,72893,124,4
1851,66199,202,5
1852,9938,166,4
1853,62338,3,3
1854,48985,192,3
1855,81574,41,3
1856,25730,103,2
1857,24031,24,4
1858,28460,40,3
1859,39858,45,4
1860,25985,3,3
1861,23798,185,4
1862,38324,197,2
1863,20833,131,3
1864,40945,64,2
1865,35418,89,2
1866,36933,217,2
1867,10695,0,2
1868,69548,184,5
1869,44544,41,2
1870,78898,110,2
1871,65157,177,4
1872,57329,180,4
1873,4616,53,2
1874,65880,199,4
1875,2394,85,2
1876,57918,194,3
1877,36958,204,5
1878,47436,73,3
1879,14744,100,4
1880,2754,213,2
1881,78924,175,3
1882,66900,50,3
1883,52714,13,4
1884,11512,61,3
1885,15698,183,3
1886,10902,183,3
1887,79793,196,3
1888,12819,23,3
1889,46195,1,2
1890,31394,83,1
1891,16399,112,3
1892,62492,124,3
1893,55358,45,3
1894,47862,1,2
1895,32280,73,2
1896,12372,125,5
1897,42131,83,2
1898,21851,46,2
1899,28155,16,3
1900,74226,73,4
1901,4593,215,4
1902,75240,182,5
1903,66034,112,3
1904,34654,39,3
1905,40455,154,4
1906,34584,130,3
1907,70638,189,3
1908,22363,100,3
1909,64701,171,5
1910,12065,152,3
1911,59433,139,2
1912,67124,19,3
1913,49062,168,2
1914,52275,166,3
1915,46225,128,3
1916,26917,63,4
1917,51090,3,2
1918,48914,7,5
1919,16411,30,4
1920,39210,199,3
1921,16977,77,4
1922,11789,22,4
1923,36612,69,2
1924,8283,130,2
1925,60339,163,3
1926,16067,149,4
1927,64277,164,2
1928,28983,117,4
1929,65291,161,4
1930,14368,135,3
1931,46151,182,3
1932,49163,193,4
1933,64245,186,3
1934,70089,60,3
1935,26668,184,3
1936,49907,22,4
1937,30866,118,2
1938,54173,52,4
1939,33824,121,2
1940,5552,202,4
1941,69326,49,3
1942,40863,204,4
1943,18399,27,3
1944,76934,119,3
1945,12896,46,3
1946,45037,160,3
1947,21460,97,4
1948,51129,61,2
1949,54101,54,3
1950,37864,192,2
1951,29359,122,3
1952,18368,102,2
1953,28591,14,2
1954,62972,120,4
1955,35308,116,4
1956,61070,177,3
1957,53900,50,5
1958,60288,61,3
1959,64463,115,2
1960,61377,110,2
1961,43964,99,4
1962,78007,32,2
1963,52385,172,4
1964,42555,70,1
1965,12735,39,2
1966,54688,6,1
1967,25350,151,2
1968,48637,207,3
1969,67009,1,4
1970,42981,144,4
1971,64075,133,4
1972,3506,144,3
1973,39523,178,3
1974,27424,39,2
1975,9898,82,2
1976,23394,52,2
1977,24914,71,4
1978,5641,53,3
1979,22848,103,4
1980,34906,196,5
1981,41102,100,2
1982,75883,208,3
1983,71587,169,3
1984,48641,140,3
1985,62043,33,4
1986,28839,178,5
1987,76874,68,4
1988,45265,90,3
1989,69621,56,4
1990,936,52,3
1991,20316,199,4
1992,79178,190,4
1993,58006,19,1
1994,63438,207,3
1995,74699,116,3
1996,81841,19,2
1997,4673,37,4
1998,63257,123,3
1999,24739,107,3
2000,41272,32,2
2001,31445,199,3
2002,5394,44,3
2003,40205,217,3
2004,962,143,2
2005,64429,145,5
2006,37922,192,2
2007,1194,106,3
2008,29897,21,3
2009,63139,17,3
2010,48620,30,3
2011,51035,61,3
2012,63753,110,2
2013,24394,116,4
2014,79386,28,3
2015,63340,18,3
2016,75035,72,5
2017,34989,53,4
2018,27915,153,2
2019,57851,198,2
2020,30568,201,3
2021,4570,164,4
2022,13015,129,3
2023,69106,103,2
2024,7371,164,2
2025,43127,82,3
2026,9921,174,4
2027,30698,195,2
2028,12026,25,2
2029,2089,52,3
2030,11348,208,3
2031,25887,29,3
2032,48509,20,2
2033,81762,217,4
2034,42084,154,3
2035,65507,80,1
2036,68168,203,3
2037,40334,11,3
2038,82767,115,3
2039,987,115,2
2040,1831,34,4
2041,75397,212,2
2042,79179,94,2
2043,49621,98,4
2044,5161,70,2
2045,57614,60,1
2046,4683,8,4
2047,18743,105,4
2048,19218,149,2
2049,67770,130,2
2050,73319,189,3
2051,9172,65,4
2052,67965,125,5
2053,73748,114,2
2054,52115,33,4
2055,51663,179,2
2056,10368,149,3
2057,32307,119,2
2058,53925,92,2
2059,69293,111,4
2060,1583,188,1
2061,318,51,3
2062,30003,182,3
2063,22146,183,4
2064,33657,64,2
2065,3740,109,3
2066,66066,62,5
2067,42359,62,4
2068,12091,37,2
2069,51160,68,5
2070,44715,119,2
2071,27634,193,3
2072,34397,185,3
2073,38724,171,3
2074,12068,25,1
2075,78448,167,3
2076,61890,34,4
2077,50358,41,4
2078,47981,55,5
2079,49614,164,4
2080,73625,156,5
2081,46909,220,4
2082,40933,211,4
2083,14036,183,4
2084,81563,113,3
2085,23100,104,2
2086,20414,189,4
2087,53396,40,3
2088,10656,71,2
2089,4917,207,2
2090,14665,31,4
2091,36293,190,2
2092,28506,220,4
2093,1007,80,2
2094,37964,150,4
2095,17744,84,2
2096,70068,90,4
2097,13808,55,3
2098,2159,181,2
2099,42502,166,3
2100,129,191,2
2101,14943,91,3
2102,22215,115,2
2103,21312,13,5
2104,24862,96,1
2105,28996,138,3
2106,47728,146,2
2107,15331,122,4
2108,16566,216,4
2109,5729,113,1
2110,55165,37,2
2111,8843,108,4
2112,33021,181,3
2113,52907,149,2
2114,32742,64,4
2115,19401,183,3
2116,73033,65,4
2117,48052,164,4
2118,56889,97,3
2119,14614,175,3
2120,24886,15,3
2121,70900,90,4
2122,79928,107,1
2123,7253,153,2
2124,16248,28,2
2125,57533,77,3
2126,16023,34,2
2127,20565,59,4
2128,19653,69,2
2129,34474,193,4
2130,58194,126,4
2131,6857,118,4
2132,29402,106,3
2133,29584,49,5
2134,67305,174,4
2135,18245,129,2
2136,14370,138,3
2137,25278,217,2
2138,54035,32,3
2139,29799,104,3
2140,47852,106,3
2141,65979,112,4
2142,68500,31,3
2143,38635,20,2
2144,34099,184,3
2145,35533,141,3
2146,65803,76,5
2147,31339,135,3
2148,25420,46,2
2149,63665,171,4
2150,71149,140,4
2151,66017,141,4
2152,14154,75,4
2153,5954,137,3
2154,41014,157,4
2155,30337,28,3
2156,77938,157,4
2157,715,196,3
2158,67173,63,4
2159,831,42,2
2160,55814,42,3
2161,11463,144,4
2162,33717,43,4
2163,48806,132,4
2164,20326,15,3
2165,42560,138,2
2166,71618,56,3
2167,56475,31,2
2168,72617,22,4
2169,48431,14,4
2170,61507,107,2
2171,82402,68,3
2172,44081,44,4
2173,20050,33,3
2174,14572,73,4
2175,77795,116,2
2176,65010,128,3
2177,42716,204,4
2178,25430,133,4
2179,47387,116,2
2180,71160,180,2
2181,35308,0,3
2182,14770,81,3
2183,68683,37,4
2184,24984,193,3
2185,60313,52,3
2186,3588,47,5
2187,6573,102,4
2188,62308,138,2
2189,52170,154,4
2190,27541,184,4
2191,16744,192,3
2192,5814,40,3
2193,21229,214,4
2194,16821,176,3
2195,63022,186,4
2196,5645,87,4
2197,70692,13,4
2198,58979,220,3
2199,76531,119,2
2200,4525,100,4
2201,64057,29,2
2202,33785,8,2
2203,49923,179,3
2204,49360,156,3
2205,43955,171,4
2206,40081,142,3
2207,37771,142,2
2208,13502,147,1
2209,65868,119,2
2210,64008,96,3
2211,67862,15,2
2212,58687,154,5
2213,58214,134,2
2214,32304,125,4
2215,51000,138,3
2216,75831,215,2
2217,12919,139,3
2218,51807,89,2
2219,73583,168,3
2220,14347,52,3
2221,74075,164,4
2222,47739,202,4
2223,63597,35,2
2224,54301,138,1
2225,6504,99,4
2226,17280,166,4
2227,62882,95,3
2228,1192,15,3
2229,18157,164,4
2230,71557,208,4
2231,39950,13,3
2232,78755,205,3
2233,58173,109,3
2234,38045,206,3
2235,50694,5,3
2236,26480,6,2
2237,40820,221,4
2238,12429,17,2
2239,4320,73,4
2240,13858,203,4
2241,35544,76,3
2242,41827,212,2
2243,17637,75,3
2244,25070,117,5
2245,24229,167,3
2246,12766,130,4
2247,477,102,3
2248,31606,170,4
2249,46484,108,4
2250,80105,141,4
2251,32504,64,4
2252,53635,13,5
2253,38936,95,3
2254,58469,138,3
2255,32182,142,2
2256,62474,109,4
2257,68356,16,5
2258,9372,197,2
2259,68698,145,3
2260,26130,104,2
2261,17537,155,5
2262,57048,117,5
2263,44884,79,5
2264,79833,63,3
2265,11357,84,3
2266,65120,156,4
2267,44476,85,2
2268,20955,51,3
2269,25896,17,3
2270,68398,12,4
2271,1966,11,2
2272,62335,10,3
2273,19968,85,3
2274,30904,28,2
2275,2806,27,2
2276,70686,30,4
2277,58364,110,4
2278,71139,204,5
2279,61047,16,4
2280,50717,214,4
2281,71358,211,3
2282,40869,109,4
2283,39815,220,3
2284,6140,18,2
2285,74099,34,2
2286,43458,145,3
2287,19602,180,3
2288,19053,104,4
2289,20748,208,4
2290,66926,40,4
2291,25849,70,1
2292,37322,166,3
2293,46092,84,3
2294,5350,28,3
2295,57735,54,2
2296,76591,76,5
2297,11542,209,3
2298,22133,62,5
2299,45506,8,4
2300,42019,9,3
2301,58833,147,2
2302,82916,174,4
2303,3724,64,2
2304,21976,165,3
2305,70544,0,3
2306,7554,110,4
2307,45677,6,2
2308,31902,208,4
2309,56549,47,3
2310,26833,120,4
2311,31254,33,3
2312,25058,167,4
2313,77096,152,4
2314,6661,52,3
2315,53885,154,3
2316,52676,10,2
2317,48029,106,2
2318,11139,17,3
2319,80370,113,1
2320,46672,172,4
2321,62846,107,3
2322,80385,9,1
2323,74863,189,2
2324,60333,138,1
2325,45968,104,4
2326,61771,95,2
2327,52523,50,4
2328,36085,100,2
2329,2670,54,4
2330,23880,129,4
2331,35284,86,5
2332,60888,101,3
2333,32530,147,2
2334,7275,47,4
2335,60718,84,2
2336,56539,96,3
2337,44865,12,2
2338,34752,98,5
2339,53376,149,2
2340,37692,144,2
2341,40954,72,3
2342,6701,3,2
2343,65253,169,4
2344,82873,202,4
2345,40369,148,2
2346,12865,199,2
2347,53612,132,4
2348,53042,70,3
2349,15518,159,1
2350,53421,148,3
2351,31157,167,2
2352,69570,112,3
2353,29524,25,1
2354,58894,161,2
2355,70035,133,3
2356,71658,72,4
2357,2127,11,3
2358,30826,71,3
2359,6391,38,4
2360,16538,34,3
2361,39713,154,3
2362,43698,100,4
2363,16711,88,3
2364,40200,149,4
2365,46998,16,5
2366,6254,1,4
2367,16021,94,4
2368,5841,141,2
2369,6089,113,2
2370,82539,76,5
2371,10715,107,2
2372,43465,102,2
2373,80397,205,3
2374,22038,15,2
2375,14719,193,4
2376,38639,194,4
2377,52746,173,3
2378,58098,122,3
2379,53879,220,4
2380,68263,156,3
2381,13153,55,5
2382,70675,207,2
2383,42101,67,3
2384,30657,35,3
2385,78871,190,4
2386,71578,62,4
2387,16878,14,3
2388,55043,132,2
2389,68482,56,4
2390,39716,10,3
2391,60979,48,4
2392,18703,77,3
2393,16770,173,2
2394,39564,135,2
2395,66534,204,4
2396,3612,51,4
2397,36420,69,2
2398,67265,91,3
2399,52556,208,2
2400,77268,145,3
2401,42136,57,4
2402,13484,113,1
2403,22660,102,4
2404,21482,135,4
2405,67116,123,3
2406,42735,217,3
2407,11304,70,1
2408,48440,175,4
2409,3994,209,4
2410,42454,202,4
2411,13630,204,3
2412,66117,114,3
2413,23931,76,4
2414,76322,80,2
2415,66761,168,2
2416,64140,89,2
2417,71803,186,4
2418,7574,197,3
2419,21737,170,4
2420,74966,96,1
2421,43453,115,4
2422,79827,143,4
2423,33039,42,4
2424,19135,64,2
2425,44170,218,3
2426,1082,174,3
2427,23377,166,2
2428,51899,49,4
2429,47424,53,4
2430,43889,168,3
2431,15486,42,4
2432,9581,161,4
2433,16477,217,4
2434,27425,211,3
2435,13256,52,2
2436,44045,171,3
2437,74180,66,4
2438,36437,188,3
2439,39220,40,3
2440,34221,47,4
2441,34004,45,3
2442,74991,202,4
2443,80168,2,3
2444,42588,111,2
2445,11736,117,4
2446,4211,75,4
2447,42805,48,4
2448,17555,124,4
2449,70960,79,3
2450,60931,214,4
2451,75830,125,4
2452,77510,14,2
2453,56631,12,4
2454,47970,0,4
2455,29454,109,2
2456,31210,183,4
2457,28544,49,5
2458,74208,17,2
2459,54906,85,3
2460,71012,121,2
2461,6812,152,5
2462,74750,100,3
2463,4059,218,2
2464,44739,205,3
2465,9534,116,4
2466,36656,180,4
2467,8734,200,3
2468,68608,29,4
2469,31451,96,2
2470,70896,108,3
2471,50561,8,4
2472,35581,106,4
2473,19849,50,4
2474,51476,35,3
2475,7128,102,4
2476,21736,209,3
2477,27907,70,3
2478,30955,104,2
2479,76824,104,4
2480,16512,188,3
2481,41670,180,2
2482,7337,50,4
2483,2905,62,4
2484,63878,42,4
2485,120,143,4
2486,55639,6,2
2487,58610,136,1
2488,60383,5,2
2489,31188,54,3
2490,76355,44,2
2491,34409,30,3
2492,35550,105,2
2493,17795,91,4
2494,53771,161,3
2495,27392,77,4
2496,5823,30,4
2497,63877,148,4
2498,6073,1,4
2499,56930,127,4
2500,15495,46,4
2501,47729,196,3
2502,59750,50,4
2503,55349,197,4
2504,16925,23,4
2505,14631,145,5
2506,77850,64,4
2507,26768,89,4
2508,72398,124,3
2509,71476,22,2
2510,52638,124,4
2511,17300,157,3
2512,11809,189,3
2513,18688,169,2
2514,7996,11,3
2515,32773,202,5
2516,60211,209,2
2517,48048,200,3
2518,22236,135,2
2519,76058,64,2
2520,80970,217,4
2521,29949,3,3
2522,80844,107,2
2523,8456,143,2
2524,49223,181,2
2525,65230,44,3
2526,52712,65,2
2527,7533,167,3
2528,54495,97,4
2529,5747,30,4
2530,5696,63,4
2531,17132,125,4
2532,78130,32,2
2533,35592,51,3
2534,12984,136,1
2535,43364,8,3
2536,50790,58,3
2537,74897,55,3
2538,62688,137,4
2539,46272,89,4
2540,35521,16,5
2541,23535,193,3
2542,12884,170,4
2543,72386,142,2
2544,40740,159,2
2545,21025,183,3
2546,16098,133,3
2547,21148,70,2
2548,12926,191,4
2549,48065,126,3
2550,19596,192,2
2551,2079,81,3
2552,28571,152,3
2553,47690,61,1
2554,37959,15,4
2555,31896,98,5
2556,6853,169,2
2557,2018,0,4
2558,56288,161,2
2559,17073,207,4
2560,53377,17,4
2561,24875,168,3
2562,46638,192,2
2563,55610,203,3
2564,45696,157,2
2565,2683,155,3
2566,54509,155,3
2567,52105,28,3
2568,61144,6,1
2569,23606,131,4
2570,51857,71,4
2571,63159,166,2
2572,74318,13,5
2573,58128,44,3
2574,9656,213,1
2575,17049,50,5
2576,9440,2,4
2577,77045,202,5
2578,38371,192,4
2579,61857,153,3
2580,53421,61,1
2581,31322,126,3
2582,72715,126,3
2583,30230,131,2
2584,10665,8,4
2585,9105,41,2
2586,31901,211,3
2587,26532,216,3
2588,52423,188,3
2589,21611,149,3
2590,2868,210,3
2591,25005,56,4
2592,11142,116,3
2593,51804,98,3
2594,14547,169,3
2595,49359,201,2
2596,15954,57,3
2597,32630,68,5
2598,20224,2,4
2599,73381,17,4
2600,11405,207,4
2601,7997,110,3
2602,39413,144,2
2603,4449,207,4
2604,13958,99,2
2605,20522,202,3
2606,67529,78,4
2607,26401,174,3
2608,2214,208,2
2609,38798,42,4
2610,1652,57,5
2611,27184,151,2
2612,42699,138,1
2613,33796,215,4
2614,17317,178,3
2615,46553,6,3
2616,76402,146,4
2617,26761,8,2
2618,56574,62,4
2619,78392,109,3
2620,59667,219,1
2621,49347,77,2
2622,17775,35,3
2623,58020,187,4
2624,11300,54,3
2625,43128,182,3
2626,39843,81,3
2627,58073,2,3
2628,66156,56,5
2629,75793,186,3
2630,62325,0,4
2631,62915,195,4
2632,24971,14,4
2633,42862,34,3
2634,58093,36,3
2635,22774,133,5
2636,52562,97,4
2637,67811,118,3
2638,44237,86,4
2639,10574,195,4
2640,29625,60,2
2641,6406,17,2
2642,80098,103,4
2643,63716,187,4
2644,37135,114,1
2645,49385,167,2
2646,53607,77,3
2647,2810,200,1
2648,71434,195,2
2649,40114,1,2
2650,20239,60,1
2651,63809,94,3
2652,31409,40,2
2653,71934,215,4
2654,76890,153,4
2655,13827,8,4
2656,60931,53,2
2657,24052,126,4
2658,25159,76,3
2659,12279,27,3
2660,36215,69,1
2661,43146,66,2
2662,69381,79,3
2663,68916,152,3
2664,2461,156,4
2665,9323,140,4
2666,29450,211,3
2667,59116,77,2
2668,46025,71,2
2669,78690,78,2
2670,44667,191,2
2671,4877,13,5
2672,26173,214,4
2673,81080,115,2
2674,7590,114,3
2675,61404,156,4
2676,48974,203,2
2677,51609,74,5
2678,81509,118,3
2679,45774,135,2
2680,49552,127,3
2681,20937,115,3
2682,3009,201,3
2683,4056,7,5
2684,24257,110,3
2685,42876,131,2
2686,82096,15,2
2687,59352,170,4
2688,76121,192,2
2689,60450,193,2
2690,27152,134,3
2691,24924,195,4
2692,50204,34,3
2693,74146,148,2
2694,45103,117,3
2695,60917,54,4
2696,65766,158,2
2697,5395,92,3
2698,38568,218,2
2699,53654,143,4
2700,48573,180,2
2701,1649,131,2
2702,50187,206,4
2703,70383,153,3
2704,27806,110,4
2705,68835,191,2
2706,34469,19,1
2707,66718,213,3
2708,4879,113,1
2709,79247,58,4
2710,15822,158,4
2711,18148,77,4
2712,74507,148,3
2713,44344,121,2
2714,63607,13,5
2715,59483,122,4
2716,41754,213,1
2717,13899,207,2
2718,40382,152,5
2719,20951,68,5
2720,66787,155,4
2721,63928,51,4
2722,26434,56,4
2723,11546,75,4
2724,8700,188,2
2725,54281,134,3
2726,72173,156,5
2727,65330,55,5
2728,74436,56,5
2729,61980,147,2
2730,82580,31,3
2731,80487,16,3
2732,8044,149,4
2733,3589,118,4
2734,1194,47,3
2735,74815,219,1
2736,44001,99,2
2737,57560,176,3
2738,6046,18,1
2739,57724,206,5
2740,82830,116,4
2741,43442,133,3
2742,79024,123,2
2743,54435,30,3
2744,75745,188,3
2745,30816,41,2
2746,55284,25,1
2747,32592,44,2
2748,67297,119,4
2749,43415,143,3
2750,64080,191,2
2751,65173,147,1
2752,79011,137,4
2753,62871,140,2
2754,35408,211,3
2755,42482,96,2
2756,28473,46,3
2757,42450,168,4
2758,67546,56,4
2759,58519,218,1
2760,3204,51,3
2761,67638,54,4
2762,9883,77,2
2763,28839,156,4
2764,7585,77,3
2765,64756,146,4
2766,42631,109,4
2767,38559,103,3
2768,71747,104,2
2769,56973,1,3
2770,7682,74,4
2771,28515,60,3
2772,23555,199,2
2773,26256,204,3
2774,48434,119,3
2775,69040,16,4
2776,66973,132,2
2777,911,32,2
2778,78449,20,4
2779,40518,89,3
2780,73512,4,3
2781,50572,3,3
2782,39163,32,3
2783,24095,134,3
2784,41302,120,2
2785,68362,195,2
2786,62434,189,4
2787,34478,83,2
2788,28117,173,3
2789,52769,181,4
2790,16136,212,2
2791,35801,132,4
2792,42378,123,2
2793,78325,102,2
2794,39322,116,2
2795,323,217,2
2796,41682,137,5
2797,75918,75,2
2798,71907,20,2
2799,44667,138,1
2800,41815,102,2
2801,74713,114,1
2802,26800,143,3
2803,66402,51,2
2804,61757,168,2
2805,59612,41,3
2806,76363,148,2
2807,12946,167,4
2808,32256,168,3
2809,45197,41,2
2810,32378,59,3
2811,20492,163,3
2812,27028,49,4
